ESNTL_NO,TRGET_BOOK_MASTR_CD,TRGET_BOOK_ONE_MASTR_CD,TRGET_BOOK_TWO_MASTR_CD,LON_FQ_CO,PBLT_VALUE,SCORE_VALUE,REGIST_DE
"1123177-2645800","1123177,2645800","1123177","2645800","540","0.06336540718141281","0.0","20211020"
"1123177-2645799","1123177,2645799","1123177","2645799","539","0.05649895178197065","0.0","20211020"
"1123177-2649916","1123177,2649916","1123177","2649916","536","0.06269739150777869","0.0","20211020"
"1123177-2645815","1123177,2645815","1123177","2645815","525","0.05738959335373852","0.0","20211020"
"1123177-2645812","1123177,2645812","1123177","2645812","522","0.05853986766849838","0.0","20211020"
"1123177-3731606","1123177,3731606","1123177","3731606","430","0.04366368805848903","0.0","20211020"
"3914897-5220784","3914897,5220784","3914897","5220784","1056","1.9525609056628333E-4","0.0","20211020"
"3914897-3711027","3711027,3914897","3914897","3711027","862","0.1660246533127889","0.0","20211020"
"3914897-5379437","3914897,5379437","3914897","5379437","300","0.09475679090334807","0.0","20211020"
"3914897-5379435","3914897,5379435","3914897","5379435","285","0.1010996807378503","0.0","20211020"
"3914897-3731606","3731606,3914897","3914897","3731606","273","0.02772136474411048","0.0","20211020"
"3914897-2645799","2645799,3914897","3914897","2645799","260","0.027253668763102725","0.0","20211020"
"3914897-3747793","3747793,3914897","3914897","3747793","248","0.030734911389267566","0.0","20211020"
"3914897-5379436","3914897,5379436","3914897","5379436","238","0.10882487425697303","0.0","20211020"
"3914897-5379438","3914897,5379438","3914897","5379438","237","0.1115819209039548","0.0","20211020"
"3914897-3423451","3423451,3914897","3914897","3423451","233","0.003404541336684298","0.0","20211020"
"5232564-5220784","5220784,5232564","5232564","5220784","924","1.7084907924549793E-4","0.0","20211020"
"5232564-3731606","3731606,5232564","5232564","3731606","758","0.07696994313566206","0.0","20211020"
"5232564-3747793","3747793,5232564","5232564","3747793","742","0.09195687197917958","0.0","20211020"
"5232564-3661558","3661558,5232564","5232564","3661558","517","0.08246929334822141","0.0","20211020"
"5232564-5455881","5232564,5455881","5232564","5455881","498","0.14625550660792952","0.0","20211020"
"5232564-2645799","2645799,5232564","5232564","2645799","487","0.051048218029350105","0.0","20211020"
"5232564-5572301","5232564,5572301","5232564","5572301","474","0.15805268422807603","0.0","20211020"
"5232564-5565217","5232564,5565217","5232564","5565217","447","0.1544041450777202","0.0","20211020"
"5232564-2645812","2645812,5232564","5232564","2645812","418","0.046876752270943144","0.0","20211020"
"5232564-2645815","2645815,5232564","5232564","2645815","403","0.04405334499344119","0.0","20211020"
"5639824-5639822","5639822,5639824","5639824","5639822","531","0.19820828667413215","0.0","20211020"
"5639824-5639820","5639820,5639824","5639824","5639820","530","0.18505586592178772","0.0","20211020"
"5639824-5639817","5639817,5639824","5639824","5639817","471","0.16371220020855057","0.0","20211020"
"5639824-5639818","5639818,5639824","5639824","5639818","470","0.1820999612553274","0.0","20211020"
"5639824-5639823","5639823,5639824","5639824","5639823","461","0.20371188687582856","0.0","20211020"
"5639824-5639821","5639821,5639824","5639824","5639821","451","0.20603015075376885","0.0","20211020"
"5639824-5220784","5220784,5639824","5639824","5220784","416","7.691906598065707E-5","0.0","20211020"
"5639824-5572301","5572301,5639824","5639824","5572301","242","0.08069356452150717","0.0","20211020"
"5639824-3731606","3731606,5639824","5639824","3731606","238","0.024167343623070676","0.0","20211020"
"5639824-3747793","3747793,5639824","5639824","3747793","231","0.028628082785971","0.0","20211020"
"3650297-5220784","3650297,5220784","3650297","5220784","746","1.379365942826206E-4","0.0","20211020"
"3650297-2375032","2375032,3650297","3650297","2375032","466","0.0779524924723988","0.0","20211020"
"3650297-2282189","2282189,3650297","3650297","2282189","441","0.07692307692307693","0.0","20211020"
"3650297-2371624","2371624,3650297","3650297","2371624","411","0.2456664674237896","0.0","20211020"
"3650297-2211316","2211316,3650297","3650297","2211316","411","0.3425","0.0","20211020"
"3650297-3171634","3171634,3650297","3650297","3171634","372","0.09070958302852963","0.0","20211020"
"3650297-241500","241500,3650297","3650297","241500","353","0.22145545796737767","0.0","20211020"
"3650297-2363525","2363525,3650297","3650297","2363525","344","0.25825825825825827","0.0","20211020"
"3650297-2625552","2625552,3650297","3650297","2625552","329","0.1448701012769705","0.0","20211020"
"3650297-3026199","3026199,3650297","3650297","3026199","326","0.09763402216232404","0.0","20211020"
"2646699-5220784","2646699,5220784","2646699","5220784","1922","3.5538087695870886E-4","0.0","20211020"
"2646699-2396971","2396971,2646699","2646699","2396971","760","0.013401516487391994","0.0","20211020"
"2646699-3652689","2646699,3652689","2646699","3652689","728","0.10596797671033478","0.0","20211020"
"2646699-2604318","2604318,2646699","2646699","2604318","679","0.014268602769663984","0.0","20211020"
"2646699-3423451","2646699,3423451","2646699","3423451","626","0.009146965136327772","0.0","20211020"
"2646699-2634451","2634451,2646699","2646699","2634451","618","0.05324373223055053","0.0","20211020"
"2646699-3404119","2646699,3404119","2646699","3404119","615","0.12344439983942192","0.0","20211020"
"2646699-3724569","2646699,3724569","2646699","3724569","607","0.010667088429635877","0.0","20211020"
"2646699-3326033","2646699,3326033","2646699","3326033","600","0.015847023400771224","0.0","20211020"
"2646699-2372746","2372746,2646699","2646699","2372746","587","0.009881822160870005","0.0","20211020"
"241500-3171634","241500,3171634","241500","3171634","440","0.10729090465740064","0.0","20211020"
"241500-2363525","2363525,241500","241500","2363525","439","0.32957957957957956","0.0","20211020"
"241500-2625552","241500,2625552","241500","2625552","399","0.17569352708058125","0.0","20211020"
"241500-3026199","241500,3026199","241500","3026199","399","0.11949685534591195","0.0","20211020"
"241500-3650297","241500,3650297","241500","3650297","353","0.08261174818628599","0.0","20211020"
"241500-2282189","2282189,241500","241500","2282189","350","0.06105006105006105","0.0","20211020"
"241500-2375032","2375032,241500","241500","2375032","349","0.0583807293409167","0.0","20211020"
"241500-2371624","2371624,241500","241500","2371624","324","0.1936640765092648","0.0","20211020"
"241500-2211316","2211316,241500","241500","2211316","321","0.2675","0.0","20211020"
"241500-5220784","241500,5220784","241500","5220784","197","3.642561538026309E-5","0.0","20211020"
"1086413-1061142","1061142,1086413","1086413","1061142","1947","0.2268437609227543","0.0","20211020"
"1086413-1098332","1086413,1098332","1086413","1098332","1677","0.21203691996459728","0.0","20211020"
"1086413-1098338","1086413,1098338","1086413","1098338","1505","0.21001953670108847","0.0","20211020"
"1086413-5220784","1086413,5220784","1086413","5220784","1479","2.734694677533457E-4","0.0","20211020"
"1086413-1877212","1086413,1877212","1086413","1877212","1468","0.1881810024355852","0.0","20211020"
"1086413-1221948","1086413,1221948","1086413","1221948","1434","0.21054177066510057","0.0","20211020"
"1086413-1895695","1086413,1895695","1086413","1895695","1404","0.20532319391634982","0.0","20211020"
"1086413-2621600","1086413,2621600","1086413","2621600","1399","0.1510636000431919","0.0","20211020"
"1086413-1960849","1086413,1960849","1086413","1960849","1383","0.19465165376495425","0.0","20211020"
"1086413-1928428","1086413,1928428","1086413","1928428","1382","0.23344594594594595","0.0","20211020"
"5997098-5220784","5220784,5997098","5997098","5220784","91","1.6826045683268733E-5","0.0","20211020"
"5997098-2396971","2396971,5997098","5997098","2396971","29","5.113736554399577E-4","0.0","20211020"
"5997098-3128902","3128902,5997098","5997098","3128902","28","5.029006591590783E-4","0.0","20211020"
"5997098-5666934","5666934,5997098","5997098","5666934","27","0.001146740284561478","0.0","20211020"
"5997098-5496086","5496086,5997098","5997098","5496086","25","0.0010725010725010724","0.0","20211020"
"5997098-5687017","5687017,5997098","5997098","5687017","25","0.0011195199498455063","0.0","20211020"
"5997098-5742033","5742033,5997098","5997098","5742033","24","0.00528169014084507","0.0","20211020"
"5997098-5775923","5775923,5997098","5997098","5775923","24","0.002968093000247341","0.0","20211020"
"5997098-5377728","5377728,5997098","5997098","5377728","24","8.206250427408876E-4","0.0","20211020"
"5997098-5943198","5943198,5997098","5997098","5943198","23","0.004640839386602098","0.0","20211020"
"5411249-5398353","5398353,5411249","5411249","5398353","5596","0.37747048903878583","0.0","20211020"
"5411249-5446550","5411249,5446550","5411249","5446550","5139","0.4079218923638673","0.0","20211020"
"5411249-5397872","5397872,5411249","5411249","5397872","4511","0.29456706281833617","0.0","20211020"
"5411249-5479542","5411249,5479542","5411249","5479542","3645","0.3258828788556102","0.0","20211020"
"5411249-5521983","5411249,5521983","5411249","5521983","2797","0.2800640833083008","0.0","20211020"
"5411249-5572796","5411249,5572796","5411249","5572796","2551","0.27063441544663697","0.0","20211020"
"5411249-5220784","5220784,5411249","5411249","5220784","2381","4.4025071177871273E-4","0.0","20211020"
"5411249-5599923","5411249,5599923","5411249","5599923","2317","0.2546713563420532","0.0","20211020"
"5411249-5653547","5411249,5653547","5411249","5653547","2004","0.242997453619498","0.0","20211020"
"5411249-5698146","5411249,5698146","5411249","5698146","1558","0.2283118405627198","0.0","20211020"
"5699859-5220784","5220784,5699859","5699859","5220784","512","9.466961966850101E-5","0.0","20211020"
"5699859-5708865","5699859,5708865","5699859","5708865","170","0.010183299389002037","0.0","20211020"
"5699859-5701219","5699859,5701219","5699859","5701219","164","0.0117360812938314","0.0","20211020"
"5699859-3724569","3724569,5699859","5699859","3724569","157","0.002759032756923942","0.0","20211020"
"5699859-3858748","3858748,5699859","5699859","3858748","153","0.004441477008824896","0.0","20211020"
"5699859-5666934","5666934,5699859","5699859","5666934","153","0.006498194945848376","0.0","20211020"
"5699859-2604318","2604318,5699859","5699859","2604318","152","0.0031941496627230126","0.0","20211020"
"5699859-5687017","5687017,5699859","5699859","5687017","147","0.006582777305091577","0.0","20211020"
"5699859-5447767","5447767,5699859","5699859","5447767","145","0.00773952495329597","0.0","20211020"
"5699859-2372746","2372746,5699859","5699859","2372746","143","0.002407326352648059","0.0","20211020"
"3680553-3680551","3680551,3680553","3680553","3680551","456","0.29381443298969073","0.0","20211020"
"3680553-3680556","3680553,3680556","3680553","3680556","442","0.24692737430167597","0.0","20211020"
"3680553-3680569","3680553,3680569","3680553","3680569","419","0.2551766138855055","0.0","20211020"
"3680553-3680570","3680553,3680570","3680553","3680570","418","0.24617196702002356","0.0","20211020"
"3680553-3680555","3680553,3680555","3680553","3680555","416","0.287292817679558","0.0","20211020"
"3680553-3680523","3680523,3680553","3680553","3680523","411","0.20068359375","0.0","20211020"
"3680553-3680534","3680534,3680553","3680553","3680534","408","0.24014125956444968","0.0","20211020"
"3680553-3680542","3680542,3680553","3680553","3680542","407","0.22191930207197383","0.0","20211020"
"3680553-3680533","3680533,3680553","3680553","3680533","405","0.24755501222493886","0.0","20211020"
"3680553-3680558","3680553,3680558","3680553","3680558","402","0.29515418502202645","0.0","20211020"
"3680519-3680518","3680518,3680519","3680519","3680518","977","0.29129397734048895","0.0","20211020"
"3680519-3680520","3680519,3680520","3680519","3680520","957","0.4739970282317979","0.0","20211020"
"3680519-3680521","3680519,3680521","3680519","3680521","789","0.4984207201516109","0.0","20211020"
"3680519-3680522","3680519,3680522","3680519","3680522","755","0.40245202558635396","0.0","20211020"
"3680519-3680523","3680519,3680523","3680519","3680523","743","0.36279296875","0.0","20211020"
"3680519-3680524","3680519,3680524","3680519","3680524","696","0.35276229092752154","0.0","20211020"
"3680519-3680525","3680519,3680525","3680519","3680525","610","0.3277807630306287","0.0","20211020"
"3680519-3680542","3680519,3680542","3680519","3680542","542","0.2955288985823337","0.0","20211020"
"3680519-3680526","3680519,3680526","3680519","3680526","504","0.3514644351464435","0.0","20211020"
"3680519-3680527","3680519,3680527","3680519","3680527","488","0.31729518855656696","0.0","20211020"
"5779734-5220784","5220784,5779734","5779734","5220784","959","1.7732063527752437E-4","0.0","20211020"
"5779734-5708865","5708865,5779734","5779734","5708865","565","0.03384449502815383","0.0","20211020"
"5779734-5496086","5496086,5779734","5779734","5496086","505","0.021664521664521666","0.0","20211020"
"5779734-5687017","5687017,5779734","5779734","5687017","496","0.022211275804934844","0.0","20211020"
"5779734-5390730","5390730,5779734","5779734","5390730","478","0.011117830394938829","0.0","20211020"
"5779734-5666934","5666934,5779734","5779734","5666934","466","0.019791887874283286","0.0","20211020"
"5779734-3724569","3724569,5779734","5779734","3724569","443","0.007785041473358639","0.0","20211020"
"5779734-2604318","2604318,5779734","5779734","2604318","406","0.00853174186227331","0.0","20211020"
"5779734-5478223","5478223,5779734","5779734","5478223","404","0.035051188617039736","0.0","20211020"
"5779734-5370691","5370691,5779734","5779734","5370691","387","0.024750575594781273","0.0","20211020"
"3866367-5220784","3866367,5220784","3866367","5220784","2162","3.9975726117831876E-4","0.0","20211020"
"3866367-3724569","3724569,3866367","3866367","3724569","978","0.01718684099536061","0.0","20211020"
"3866367-3901371","3866367,3901371","3866367","3901371","969","0.03565777368905244","0.0","20211020"
"3866367-3752123","3752123,3866367","3866367","3752123","930","0.03625024361722861","0.0","20211020"
